"price","lotSize","age","landValue","livingArea","pctCollege","bedrooms","fireplaces","bathrooms","rooms","heating","fuel","sewer","waterfront","newConstruction","centralAir"
254900,0.33,10,30000,2044,40,3,0,2,5,"hot air","gas","public/commercial","No","No","No"
126000,0.85,28,3900,896,36,2,0,1,4,"hot air","oil","septic","No","No","No"
176500,0.37,55,4600,1380,36,3,1,1.5,6,"hot water/steam","oil","septic","No","No","Yes"
161800,0.34,41,3500,960,36,3,0,1,7,"hot air","gas","septic","No","No","No"
112200,0.14,44,2400,840,36,2,0,1,4,"hot air","gas","public/commercial","No","No","No"
154500,0.54,35,5700,1820,36,4,0,1.5,8,"hot water/steam","gas","septic","No","No","No"
300000,0.92,19,5000,2144,36,3,1,2.5,8,"hot air","oil","septic","No","No","Yes"
206000,0.1,17,5100,1610,36,3,0,2,8,"hot air","gas","septic","No","No","No"
257000,0.75,6,1700,1752,36,3,0,2.5,7,"hot air","gas","septic","No","No","No"
182000,0.38,36,3300,1729,36,4,1,1.5,8,"hot water/steam","gas","septic","No","No","No"
161000,0.59,37,4400,1056,36,3,0,1,6,"hot air","gas","septic","No","No","No"
176000,0.42,21,12250,1292,64,3,0,1.5,6,"electric","electric","public/commercial","No","No","No"
177160,0.41,35,7200,832,64,3,0,1,8,"hot air","oil","public/commercial","No","No","No"
355063,0.36,0,13000,2256,64,4,1,2.5,8,"hot air","gas","septic","No","Yes","Yes"
213000,0.48,20,10000,1274,64,3,1,2,4,"electric","electric","public/commercial","No","No","No"
266500,0.52,18,13000,1608,64,3,0,2.5,4,"electric","electric","public/commercial","No","No","No"
285000,0.36,13,13000,1868,64,3,1,2.5,9,"hot water/steam","gas","septic","No","No","No"
178900,0.35,21,36500,1554,64,3,0,1,4,"electric","electric","public/commercial","No","No","No"
300000,0.56,34,30800,3604,64,6,1,3.5,12,"hot water/steam","gas","public/commercial","No","No","No"
211000,0.49,41,28600,1887,64,4,1,2.5,8,"hot water/steam","gas","public/commercial","No","No","Yes"
451000,2,52,84000,1326,64,3,0,1,7,"hot air","oil","public/commercial","No","No","Yes"
201400,0.49,30,28600,1876,64,3,1,2.5,6,"hot water/steam","gas","public/commercial","No","No","No"
195900,0.4,34,30000,1672,64,3,1,0,5,"hot air","gas","public/commercial","No","No","No"
190000,0.57,35,34900,2064,64,4,1,2.5,6,"hot air","gas","public/commercial","No","No","Yes"
150000,0.21,19,19100,1138,64,2,1,1,4,"electric","electric","public/commercial","No","No","No"
206000,1,19,36000,1814,64,3,1,1.5,7,"hot air","gas","septic","No","No","Yes"
285000,0.32,28,35000,2380,64,4,1,1.5,10,"electric","electric","public/commercial","No","No","Yes"
120000,0.2,24,14000,976,64,2,0,2,3,"electric","electric","public/commercial","No","No","No"
377500,1,21,116300,2886,64,4,2,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
340000,0.55,8,19300,2483,64,4,1,2.5,10,"hot air","gas","public/commercial","No","No","No"
240000,0.45,35,32300,1846,64,3,1,1.5,6,"hot air","gas","public/commercial","No","No","No"
295000,0.49,17,36900,2592,64,4,1,2.5,12,"hot air","gas","public/commercial","No","No","Yes"
215000,0.63,21,39100,1792,64,3,0,1.5,9,"electric","electric","public/commercial","No","No","Yes"
275000,0.47,35,27800,2588,64,4,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
189000,0.81,53,21600,1210,64,3,0,1,7,"hot water/steam","gas","septic","No","No","No"
156000,0.09,26,17600,1290,64,2,1,1.5,3,"hot air","gas","public/commercial","No","No","Yes"
410000,0.79,11,86900,2444,75,4,1,3,11,"hot air","gas","septic","No","No","No"
264500,0.46,34,27400,2376,64,4,2,2.5,9,"hot water/steam","gas","public/commercial","No","No","No"
145500,0.09,20,17600,1480,64,3,0,1.5,4,"hot air","gas","public/commercial","No","No","No"
116500,0.08,22,17200,1375,64,2,0,1.5,4,"hot air","gas","public/commercial","No","No","Yes"
264500,0.44,40,26600,2676,64,4,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","No"
215000,0.3,32,24500,1778,64,3,1,1.5,6,"hot air","gas","public/commercial","No","No","No"
263000,0.6,28,28800,2570,64,5,1,2.5,12,"hot water/steam","gas","public/commercial","No","No","No"
243000,0.57,9,34900,1272,64,2,0,1.5,6,"hot air","gas","public/commercial","No","No","No"
203000,0.29,30,23900,1852,64,3,1,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
335000,0.61,10,34700,2298,64,4,1,2.5,9,"hot air","gas","septic","No","No","Yes"
385000,0.5,7,17500,2259,64,4,1,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
210000,0.59,38,31700,2426,64,4,1,2.5,7,"hot water/steam","gas","public/commercial","No","No","No"
154000,0.14,20,18400,1480,64,3,1,1.5,5,"hot water/steam","gas","public/commercial","No","No","No"
155000,0.17,20,18700,1244,64,2,0,2,6,"hot air","gas","public/commercial","No","No","Yes"
165000,0.17,22,18700,1479,64,3,0,1.5,4,"hot air","gas","public/commercial","No","No","No"
300000,0.7,15,40000,2358,64,4,0,2.5,7,"hot air","gas","public/commercial","No","No","No"
240000,0.46,33,32700,1453,64,4,1,2,9,"hot air","gas","public/commercial","No","No","Yes"
182000,0.35,40,27800,2080,64,4,1,1.5,10,"hot air","gas","public/commercial","No","No","Yes"
194000,6.15,64,73500,1960,64,3,1,1.5,9,"hot water/steam","oil","septic","No","No","No"
410000,0.44,3,13200,2600,64,4,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
280000,0.85,18,40800,1897,64,4,1,2.5,7,"hot air","gas","public/commercial","No","No","Yes"
235000,0.47,37,27800,1872,64,4,1,2.5,9,"hot water/steam","gas","public/commercial","No","No","No"
185000,0.06,27,16400,1260,64,2,1,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
167000,0.21,21,14700,1228,64,3,1,1.5,5,"hot air","gas","public/commercial","No","No","Yes"
206500,0.5,35,34500,1956,64,4,0,2,7,"hot air","gas","public/commercial","No","No","Yes"
165000,0.05,19,16000,1480,64,3,0,2.5,6,"hot air","gas","public/commercial","No","No","Yes"
230000,0.35,42,27800,1793,64,4,1,1.5,9,"hot air","gas","septic","No","No","Yes"
235000,0.73,34,35700,2078,64,4,1,1.5,6,"hot air","gas","public/commercial","No","No","No"
200500,0.69,26,27900,1666,64,3,1,1.5,4,"hot air","gas","septic","No","No","Yes"
310000,0.46,21,27400,2378,64,3,1,2.5,9,"hot water/steam","gas","public/commercial","No","No","No"
169900,0.06,27,16400,1452,64,3,1,1.5,5,"hot air","gas","public/commercial","No","No","Yes"
210500,0.28,22,32000,1792,64,3,1,1.5,5,"electric","electric","public/commercial","No","No","No"
305000,0.92,16,35900,2290,75,4,1,2,7,"hot water/steam","oil","septic","No","No","No"
508000,0.17,1,116700,3511,64,4,1,2.5,12,"hot air","gas","public/commercial","No","No","No"
220000,0.41,39,30500,1922,64,4,0,1.5,9,"hot air","gas","public/commercial","No","No","No"
256000,0.5,20,29000,2263,64,4,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","No"
196900,0.41,35,30500,1672,64,4,0,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
233000,0.26,30,21900,1902,64,3,1,1.5,5,"hot air","gas","public/commercial","No","No","Yes"
140000,0.06,20,16400,1479,64,2,1,1.5,7,"hot air","gas","public/commercial","No","No","Yes"
162900,0.12,20,18200,1314,64,2,1,1.5,5,"electric","electric","public/commercial","No","No","No"
178000,0.17,18,18700,1302,64,2,0,1.5,4,"electric","electric","public/commercial","No","No","Yes"
265000,0.67,40,34100,2310,64,5,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
454900,0.66,9,75800,2880,64,4,1,2.5,11,"hot air","gas","public/commercial","No","No","No"
215000,5.65,53,69400,1948,64,2,1,1.5,5,"hot air","oil","public/commercial","No","No","Yes"
248000,0.67,16,39600,1613,64,3,1,1.5,8,"hot air","gas","public/commercial","No","No","Yes"
395000,0.7,16,35000,2803,64,4,1,3,10,"hot water/steam","gas","public/commercial","No","No","Yes"
171500,0.07,20,16800,1479,64,3,1,1.5,4,"electric","electric","public/commercial","No","No","Yes"
268000,0.48,27,62000,2147,64,4,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
166500,0.06,20,16400,1314,64,2,1,1.5,4,"electric","electric","public/commercial","No","No","Yes"
355000,0.43,7,39000,2330,64,4,1,2.5,7,"hot air","gas","public/commercial","No","No","Yes"
165000,0.93,13,38300,1352,64,3,0,1,8,"hot air","gas","septic","No","No","No"
300000,0.08,34,37300,2276,64,5,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
350000,0.5,18,63500,2162,64,4,1,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
279900,0.49,19,62800,2091,64,4,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
265000,0.65,37,33500,2564,64,4,1,2.5,8,"hot water/steam","gas","public/commercial","No","No","No"
267000,0.31,33,25100,2050,64,4,0,1.5,9,"hot air","gas","public/commercial","No","No","No"
235000,0.76,38,35300,1768,64,3,0,2,5,"hot water/steam","gas","public/commercial","No","No","No"
299900,0.46,18,60500,2497,64,3,1,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
167000,0.07,26,16800,1290,64,2,1,1.5,7,"hot air","gas","public/commercial","No","No","Yes"
168000,0.4,149,28000,1776,64,3,0,2,8,"hot air","oil","septic","No","No","No"
150000,0.07,21,16800,1480,64,3,0,1.5,6,"electric","electric","public/commercial","No","No","No"
255000,0.41,21,25400,1910,64,4,0,2.5,6,"hot air","gas","public/commercial","No","No","Yes"
455000,4.2,29,70500,2828,64,3,1,2.5,10,"electric","electric","septic","No","No","Yes"
351100,0.46,3,16100,2535,64,4,1,2.5,10,"hot air","gas","public/commercial","No","No","No"
315000,0.46,36,27400,2576,64,4,1,2.5,12,"hot water/steam","gas","public/commercial","No","No","No"
220000,0.4,21,28000,1500,64,3,0,1.5,7,"hot air","gas","public/commercial","No","No","No"
159000,0.14,20,18400,1480,64,3,0,1.5,8,"electric","electric","public/commercial","No","No","No"
341000,0.57,16,68800,2250,64,3,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
276000,0.47,19,36600,1831,64,3,1,2,5,"hot air","gas","public/commercial","No","No","Yes"
309000,0.49,19,62800,2214,64,4,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
217021,0.46,31,32700,1846,64,3,0,1.5,7,"hot water/steam","gas","septic","No","No","No"
188500,0.05,19,16000,1302,64,2,0,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
320000,0.55,33,50300,2212,64,4,1,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
247000,0.34,40,39000,1783,64,4,1,2.5,10,"hot air","gas","public/commercial","No","No","No"
166000,0.1,21,18000,1480,64,2,1,1.5,7,"electric","electric","public/commercial","No","No","No"
236000,0.15,37,38800,1794,64,3,0,2,6,"hot water/steam","oil","septic","No","No","No"
233900,0.3,32,24500,1918,64,4,1,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
162740,0.07,21,16800,1480,64,3,1,1.5,8,"hot air","gas","public/commercial","No","No","No"
225000,0.45,35,32300,1756,64,4,1,1.5,7,"hot air","gas","public/commercial","No","No","No"
360000,0.91,17,77200,2499,64,4,1,3,7,"hot water/steam","gas","public/commercial","No","No","Yes"
281520,0.56,34,30800,2310,64,5,1,3,8,"hot water/steam","gas","public/commercial","No","No","Yes"
365000,0.56,0,37900,2950,64,4,1,2.5,12,"hot air","gas","public/commercial","No","No","No"
315000,0.6,20,71000,2702,64,4,3,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
297900,0.3,15,34000,2288,64,3,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
270000,0.42,35,30900,1838,64,4,0,1.5,7,"hot air","gas","public/commercial","No","No","Yes"
260000,0.42,27,25800,2310,64,4,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
72000,0.33,85,24600,1152,52,3,0,1,6,"electric","electric","septic","No","No","No"
229500,0.34,22,22600,1577,64,3,0,2,8,"hot air","gas","public/commercial","No","No","No"
275000,0.54,19,30200,2175,64,4,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
155000,0.29,23,19500,1375,64,2,0,1.5,4,"hot air","gas","public/commercial","No","No","No"
225570,0.37,27,23800,1616,64,3,1,3,8,"hot water/steam","gas","public/commercial","No","No","No"
224000,0.54,38,34700,1954,64,4,1,2,10,"hot air","gas","public/commercial","No","No","No"
290000,0.61,34,32300,2728,64,4,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
262000,0.64,35,33200,2553,64,4,1,2.5,9,"hot water/steam","gas","public/commercial","No","No","No"
319900,0.34,3,11900,1963,64,4,1,2.5,8,"hot air","gas","public/commercial","No","No","No"
265000,0.45,43,27000,2564,64,4,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","No"
255000,0.33,19,35500,1792,64,3,1,1.5,7,"electric","gas","public/commercial","No","No","Yes"
217300,0.35,40,27800,1663,64,3,1,1,8,"hot water/steam","gas","public/commercial","No","No","No"
291000,0.49,6,17200,2070,64,4,1,2.5,6,"hot air","gas","public/commercial","No","No","Yes"
319000,0.46,26,48000,2588,64,4,1,2.5,12,"hot air","oil","public/commercial","No","No","Yes"
271500,0.54,35,30200,2276,64,5,1,2.5,9,"hot water/steam","gas","public/commercial","No","No","No"
224900,0.48,45,28200,1732,64,4,0,2,7,"hot air","gas","public/commercial","No","No","No"
260000,0.63,39,32900,2310,64,5,1,2.5,9,"hot water/steam","gas","public/commercial","No","No","No"
199900,0.63,38,22100,1742,52,4,1,1,10,"hot water/steam","gas","septic","No","No","Yes"
252659,0.41,36,25400,2802,64,4,1,2.5,8,"hot water/steam","gas","public/commercial","No","No","No"
312500,0.46,16,36400,1902,64,4,1,2.5,6,"hot air","gas","public/commercial","No","No","Yes"
290000,0.46,22,48000,2030,64,4,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
155000,0.57,59,29900,1498,75,2,1,1,7,"hot air","gas","public/commercial","No","No","No"
355000,0.55,20,67300,2116,64,3,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
190000,0.83,37,35700,2108,64,4,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
130000,0.06,16,1600,1480,40,2,1,2.5,4,"hot air","gas","public/commercial","No","No","Yes"
264000,0.21,1,32000,2427,40,3,0,2.5,9,"hot air","gas","public/commercial","No","Yes","No"
193980,0.31,12,10400,1348,40,2,0,2,5,"hot air","gas","public/commercial","No","No","No"
219900,0.25,13,9000,1391,40,3,0,2,8,"hot air","gas","public/commercial","No","No","No"
469900,1.4,2,74800,3422,62,4,1,4,12,"hot air","gas","public/commercial","No","Yes","Yes"
314230,0.51,1,74800,2686,62,4,1,3,10,"hot air","gas","public/commercial","No","Yes","Yes"
138900,0.15,14,5400,1034,40,2,0,1.5,3,"hot water/steam","gas","public/commercial","No","No","Yes"
160000,0.29,14,9700,1072,40,2,0,1,7,"hot air","gas","public/commercial","No","No","Yes"
228000,0.25,12,15200,1512,40,3,0,2,8,"hot air","gas","public/commercial","No","No","No"
224400,5,17,24100,1008,40,2,0,1,5,"electric","electric","septic","No","No","No"
132870,0.06,17,1600,1480,40,3,1,1.5,5,"hot water/steam","gas","public/commercial","No","No","No"
135600,0.51,34,16600,912,40,3,0,1,4,"hot air","gas","septic","No","No","No"
150600,0.07,17,1800,1480,40,3,1,1.5,7,"hot water/steam","gas","public/commercial","No","No","Yes"
335000,1.25,16,11900,1558,62,3,1,2,7,"electric","electric","septic","No","No","No"
316250,0.04,0,74800,2648,62,4,1,2.5,11,"hot air","gas","public/commercial","No","Yes","No"
181280,0.39,26,9800,2248,40,4,0,1,10,"hot air","gas","septic","No","No","No"
158000,0.73,85,16400,1461,40,3,0,1,6,"hot air","oil","septic","No","No","No"
221000,0.23,11,7700,1470,40,3,1,2.5,8,"hot air","gas","public/commercial","No","No","No"
230000,0.5,8,4000,1900,40,3,0,1.5,6,"hot air","gas","public/commercial","No","No","No"
299000,0.1,8,13000,2054,62,4,0,2.5,6,"hot air","gas","public/commercial","No","No","Yes"
148000,0.07,16,1800,1480,40,2,1,2.5,4,"hot air","gas","public/commercial","No","No","No"
267500,0.24,14,8600,1822,40,3,0,2,9,"hot air","gas","public/commercial","No","No","No"
259000,0.01,12,17900,1620,62,3,1,2.5,5,"hot air","gas","public/commercial","No","No","No"
321000,0.1,14,21000,2120,62,4,0,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
409790,0.27,1,74800,3009,62,5,1,3.5,12,"hot air","gas","public/commercial","No","Yes","No"
184000,0.45,35,9000,1791,40,4,0,1,10,"hot air","gas","septic","No","No","No"
145000,0.07,16,1800,1480,40,2,1,2.5,3,"hot air","electric","public/commercial","No","No","Yes"
310000,1.75,14,20600,1300,40,3,0,2,4,"electric","electric","septic","No","No","No"
170000,0.07,16,1800,1480,40,3,1,1.5,5,"hot air","gas","public/commercial","No","No","No"
210500,0.02,15,9700,1876,40,3,0,2,6,"hot air","gas","public/commercial","No","No","No"
199900,0.24,13,8000,1564,40,3,0,2,5,"hot air","gas","public/commercial","No","No","No"
150000,0.28,70,9800,1248,40,3,0,1.5,4,"hot water/steam","gas","public/commercial","No","No","No"
153000,0.11,16,2900,1480,40,2,0,2.5,4,"hot air","gas","public/commercial","No","No","No"
334000,0.55,12,19300,2281,62,4,1,2.5,7,"hot air","gas","public/commercial","No","No","No"
216900,0.4,38,8000,2395,40,3,1,1.5,6,"hot air","gas","septic","No","No","Yes"
259000,0.05,15,16800,1915,40,4,1,2.5,10,"hot air","gas","public/commercial","No","No","No"
240000,0.3,12,10800,1400,40,3,2,1.5,4,"hot air","gas","public/commercial","No","No","No"
186030,0.37,38,9300,1104,40,4,0,1,9,"hot air","gas","septic","No","No","Yes"
203000,0.43,14,13500,1796,40,3,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
255000,0.13,15,13700,1512,40,3,0,1.5,6,"hot air","gas","public/commercial","No","No","No"
119000,0.09,95,3200,1646,40,3,0,1,5,"hot water/steam","gas","public/commercial","No","No","No"
260800,0.5,5,4000,1868,40,3,1,2.5,7,"hot air","gas","public/commercial","No","No","No"
169000,0.19,15,6800,1301,40,3,0,1.5,4,"hot air","gas","public/commercial","No","No","No"
225000,0.95,15,11200,1652,62,3,0,2,7,"electric","electric","septic","No","No","No"
124000,0.35,33,8500,1056,62,3,0,1,7,"hot water/steam","oil","septic","No","No","No"
245000,0.51,22,15100,2312,62,3,0,1.5,10,"hot air","gas","septic","No","No","No"
250000,0.48,15,19200,2072,62,3,0,2.5,5,"hot air","gas","septic","No","No","Yes"
172000,0.46,20,7800,1200,62,2,0,1,6,"electric","electric","septic","No","No","No"
153500,0.48,33,12000,1764,62,3,1,1.5,7,"hot air","oil","septic","No","No","No"
165000,0.02,17,20100,960,62,3,0,1,4,"hot air","gas","septic","No","No","No"
159000,0.17,22,15800,988,51,2,0,2,4,"hot air","gas","public/commercial","No","No","No"
171500,0.17,19,15200,1514,51,3,0,1.5,7,"electric","electric","public/commercial","No","No","No"
240000,0.51,13,26900,1320,61,3,0,2,7,"hot air","gas","public/commercial","No","No","Yes"
409550,0.69,1,83500,2719,61,3,1,2,9,"hot air","gas","septic","No","Yes","Yes"
302000,0.61,11,41700,1796,61,3,1,2.5,6,"hot air","gas","public/commercial","No","No","No"
285000,0.38,4,53900,1709,61,3,1,2.5,5,"hot air","gas","public/commercial","No","No","No"
385900,0.4,1,233000,3008,61,4,1,2.5,11,"hot air","gas","public/commercial","No","Yes","Yes"
140595,0.42,71,18600,1350,61,3,0,1,5,"hot air","oil","septic","No","No","No"
213000,0.47,20,20000,1200,61,3,0,1.5,7,"electric","electric","septic","No","No","Yes"
335000,0.47,3,53900,1857,61,3,1,2.5,6,"hot air","gas","public/commercial","No","No","Yes"
290000,0.66,15,31200,2305,51,4,1,2.5,11,"hot air","gas","septic","No","No","Yes"
265000,0.49,1,15000,2184,51,3,1,2.5,10,"hot air","gas","septic","No","Yes","Yes"
334000,0.32,116,16400,1668,51,3,0,2,7,"hot air","gas","public/commercial","No","No","No"
382406,0.44,1,108900,2712,51,4,1,2.5,12,"hot air","gas","public/commercial","No","Yes","Yes"
149300,0.16,20,15700,912,51,2,0,1.5,3,"electric","electric","public/commercial","No","No","No"
212000,0.34,21,27000,1508,51,3,0,1.5,4,"electric","electric","public/commercial","No","No","No"
195000,0.46,28,24500,1232,61,3,1,1,6,"electric","electric","public/commercial","No","No","No"
245000,0.36,106,35900,1836,51,4,1,1.5,6,"hot air","gas","public/commercial","No","No","No"
422680,0.16,176,46200,4486,51,6,1,4,12,"hot water/steam","gas","public/commercial","No","No","No"
240000,4.21,38,70400,2204,51,3,2,2,8,"hot water/steam","oil","septic","No","No","No"
156000,0.16,19,15100,1184,51,3,0,2,7,"hot air","gas","public/commercial","No","No","No"
265000,0.49,1,15000,2184,51,3,1,2.5,8,"hot air","gas","septic","No","Yes","Yes"
334000,0.32,116,16400,1668,51,3,0,2,5,"hot air","gas","public/commercial","No","No","No"
382406,0.44,1,108900,2712,51,4,1,2.5,11,"hot air","gas","public/commercial","No","Yes","Yes"
149300,0.16,20,15700,912,51,2,0,1.5,5,"electric","electric","public/commercial","No","No","No"
212000,0.34,21,27000,1508,51,3,0,1.5,4,"electric","electric","public/commercial","No","No","No"
195000,0.46,28,24500,1232,61,3,1,1,4,"electric","electric","public/commercial","No","No","No"
171600,0.32,15,4650,960,61,3,0,1,4,"electric","electric","public/commercial","No","No","No"
245000,0.36,106,35900,1836,51,4,1,1.5,8,"hot air","gas","public/commercial","No","No","No"
282000,0.87,12,56300,1836,61,4,1,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
260000,0.34,42,27100,1803,61,4,0,1.5,6,"hot water/steam","gas","septic","No","No","No"
254500,0.17,9,20400,1463,61,3,1,2,8,"hot air","gas","public/commercial","No","No","Yes"
179900,0.07,27,16800,1290,61,2,1,1.5,7,"hot air","gas","public/commercial","No","No","Yes"
255000,0.53,38,29900,2310,61,5,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
265000,0.43,40,26200,1664,61,3,1,2,4,"hot water/steam","gas","public/commercial","No","No","Yes"
174000,0.06,21,16400,1479,61,3,0,1.5,8,"hot air","gas","public/commercial","No","No","No"
322000,0.26,7,9100,2483,61,4,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
337000,0.46,4,60500,2480,61,4,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
221450,0.36,121,33000,2699,61,6,1,1,12,"hot air","oil","septic","No","No","No"
247000,0.3,28,34000,1676,61,3,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
180000,0.54,38,30200,2816,61,5,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
229900,0.37,26,23800,1966,61,3,0,1.5,7,"hot water/steam","gas","public/commercial","No","No","No"
230000,0.54,39,34700,2112,61,4,1,1.5,9,"hot air","gas","public/commercial","No","No","No"
388000,0.77,9,74400,2762,61,4,1,2.5,12,"hot air","gas","public/commercial","No","No","No"
350000,0.66,23,72200,2184,61,3,1,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
169700,0.07,22,16800,1480,61,3,0,1.5,7,"electric","electric","public/commercial","No","No","No"
190000,0.53,39,34700,1624,61,3,0,1,4,"hot air","gas","public/commercial","No","No","No"
317500,0.54,19,30200,1650,61,3,1,2,4,"hot air","gas","public/commercial","No","No","Yes"
70000,1.34,34,36700,1313,61,2,0,1.5,3,"electric","electric","septic","No","No","No"
300000,0.65,19,33500,2600,61,4,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","No"
145400,0.13,22,18300,945,61,2,0,1,5,"hot air","gas","public/commercial","No","No","No"
183500,0.28,57,23200,1121,61,3,0,1.5,4,"hot air","oil","septic","No","No","No"
275900,0.81,0,7300,2288,61,3,1,2.5,8,"hot air","gas","public/commercial","No","Yes","No"
436023,0.41,5,43400,2718,61,4,1,2.5,12,"hot air","gas","public/commercial","No","No","Yes"
319900,0.58,42,31400,2464,61,4,1,2.5,8,"hot water/steam","gas","public/commercial","No","No","No"
249000,0.43,41,45800,2426,61,4,2,2,7,"hot water/steam","gas","public/commercial","No","No","No"
289000,0.38,32,24200,2310,61,5,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","No"
285000,0.94,37,36200,2564,61,4,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","No"
194900,0.39,9,20400,1099,51,2,0,1,3,"hot air","gas","public/commercial","No","No","No"
125000,0.24,48,16800,1225,51,3,1,1,7,"hot air","gas","public/commercial","No","No","No"
111300,0.59,86,26000,1959,51,3,0,1,6,"hot air","gas","septic","No","No","No"
